datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2001-03-12,984384000,19.4,3.8,12.4,19.4,2.6,12.2,5.1,63.6,0.0,0.0,0.0,,0.0,0.0,,14.6,196.3,1018.7,0.0,15.4,,,,06:21:21,984406881,18:10:26,984449426,0.6,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-13,984470400,20.7,5.6,12.7,20.7,4.0,12.5,7.3,72.2,0.0,0.0,0.0,,0.0,0.0,,11.1,150.8,1020.2,0.0,15.8,,,,06:19:49,984493189,18:11:25,984535885,0.63,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-14,984556800,20.7,7.1,12.7,20.7,5.8,12.5,7.7,75.8,0.0,0.0,0.0,,0.0,0.0,,20.5,311.0,1020.3,4.3,11.6,,,,06:18:17,984579497,18:12:24,984622344,0.67,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-15,984643200,17.1,6.2,11.1,17.1,4.6,10.6,7.5,80.3,0.0,0.0,0.0,,0.0,0.0,,11.3,186.2,1018.1,5.1,15.1,,,,06:16:44,984665804,18:13:23,984708803,0.7,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-16,984729600,18.4,5.1,12.0,18.4,5.1,11.7,5.4,68.9,0.0,0.0,0.0,,0.0,0.0,,29.5,312.3,1016.5,0.0,15.4,,,,06:15:12,984752112,18:14:21,984795261,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-17,984816000,22.2,5.7,14.3,22.2,5.7,14.2,7.7,68.7,0.0,0.0,0.0,,0.0,0.0,,13.0,280.9,1018.2,0.0,15.7,,,,06:13:39,984838419,18:15:20,984881720,0.76,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-18,984902400,24.3,7.9,15.9,24.3,7.2,15.9,10.4,72.7,0.0,0.0,0.0,,0.0,0.0,,9.4,285.3,1019.8,0.0,15.8,,,,06:12:06,984924726,18:16:18,984968178,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-19,984988800,25.1,10.6,17.7,25.1,10.6,17.7,12.6,74.0,0.0,0.0,0.0,,0.0,0.0,,11.1,327.0,1017.8,0.0,15.5,,,,06:10:32,985011032,18:17:16,985054636,0.83,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-20,985075200,26.1,11.7,18.7,26.1,11.7,18.7,14.1,76.8,0.0,0.0,0.0,,0.0,0.0,,12.9,209.1,1014.8,0.0,11.6,,,,06:08:59,985097339,18:18:14,985141094,0.86,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-21,985161600,25.0,11.1,17.0,25.0,11.1,17.0,13.2,80.2,0.0,0.0,0.0,,0.0,0.0,,22.2,244.4,1015.1,0.0,14.4,,,,06:07:25,985183645,18:19:12,985227552,0.89,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-22,985248000,20.1,10.0,14.0,20.1,10.0,14.0,10.7,81.3,0.0,0.0,0.0,,0.0,0.0,,22.2,194.9,1016.1,0.0,15.7,,,,06:05:52,985269952,18:20:09,985314009,0.93,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-23,985334400,20.1,10.6,14.4,20.1,10.6,14.4,10.4,77.8,0.0,0.0,0.0,,0.0,0.0,,16.5,200.5,1016.8,0.1,16.0,,,,06:04:18,985356258,18:21:07,985400467,0.96,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-24,985420800,21.2,10.6,15.1,21.2,10.6,15.1,11.5,80.1,7.834,100.0,16.67,['rain'],0.0,0.0,,25.8,206.6,1015.8,35.0,15.5,,,,06:02:45,985442565,18:22:04,985486924,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['72483023232', '72492023237']",obs,
2001-03-25,985507200,19.4,9.4,14.8,19.4,8.9,14.8,9.3,72.7,4.578,100.0,16.67,['rain'],0.0,0.0,,20.4,245.4,1019.8,26.0,15.9,,,,06:01:11,985528871,18:23:02,985573382,0.03,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['72483023232', '72492023237']",obs,
2001-03-26,985593600,21.6,5.7,13.4,21.6,4.0,13.2,6.6,69.2,0.0,0.0,0.0,,0.0,0.0,,24.2,307.5,1019.9,0.0,15.9,,,,05:59:38,985615178,18:23:59,985659839,0.06,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-27,985680000,23.8,6.7,15.0,23.8,5.4,14.7,7.3,64.5,0.0,0.0,0.0,,0.0,0.0,,18.8,290.8,1019.3,0.0,15.9,,,,05:58:04,985701484,18:24:56,985746296,0.1,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-28,985766400,25.6,11.6,17.3,25.6,11.6,17.3,11.9,72.8,0.0,0.0,0.0,,0.0,0.0,,22.3,266.4,1017.3,5.4,16.0,,,,05:56:31,985787791,18:25:53,985832753,0.13,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-29,985852800,26.1,8.4,17.1,26.1,7.8,17.1,8.8,63.4,0.0,0.0,0.0,,0.0,0.0,,29.6,315.2,1013.1,0.0,16.0,,,,05:54:58,985874098,18:26:50,985919210,0.17,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-30,985939200,27.8,8.4,18.1,26.7,8.4,17.9,5.9,51.2,0.0,0.0,0.0,,0.0,0.0,,22.2,322.8,1013.9,0.0,16.0,,,,05:53:25,985960405,18:27:47,986005667,0.21,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-03-31,986025600,28.4,10.0,18.6,27.4,10.0,18.5,9.6,60.0,0.0,0.0,0.0,,0.0,0.0,,20.5,261.6,1013.6,0.0,16.0,,,,05:51:52,986046712,18:28:44,986092124,0.24,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-04-01,986112000,21.2,9.3,14.6,21.2,8.3,14.5,8.6,69.5,0.0,0.0,0.0,,0.0,0.0,,27.8,207.9,1008.9,0.0,16.0,,,,06:50:20,986133020,19:29:41,986178581,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,
2001-04-02,986194800,15.1,5.6,10.6,15.1,2.7,9.4,0.3,51.9,0.0,0.0,0.0,,0.0,0.0,,29.7,273.9,1012.8,17.8,16.0,,,,06:48:48,986219328,19:30:38,986265038,0.31,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-03,986281200,14.4,0.7,8.5,14.4,-1.0,7.8,-0.7,56.4,0.0,0.0,0.0,,0.0,0.0,,16.6,249.1,1016.2,23.5,16.0,,,,06:47:16,986305636,19:31:35,986351495,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-04,986367600,16.7,3.3,10.1,16.7,2.6,10.0,1.6,61.2,0.0,0.0,0.0,,0.0,0.0,,13.1,262.1,1016.0,17.0,16.0,,,,06:45:44,986391944,19:32:32,986437952,0.38,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-05,986454000,20.1,3.4,11.9,20.1,2.5,11.4,3.8,61.4,0.0,0.0,0.0,,0.0,0.0,,29.5,221.6,1014.4,14.5,16.0,,,,06:44:13,986478253,19:33:29,986524409,0.42,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-06,986540400,10.7,7.2,9.3,10.7,5.7,7.7,6.7,83.8,12.269,100.0,54.17,['rain'],0.0,0.0,,25.9,166.4,1012.8,90.4,13.8,,,,06:42:42,986564562,19:34:25,986610865,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-04-07,986626800,12.1,5.6,8.5,12.1,3.8,7.2,4.9,79.4,7.241,100.0,25.0,['rain'],0.0,0.0,,16.7,250.1,1012.2,57.2,15.8,,,,06:41:12,986650872,19:35:22,986697322,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-04-08,986713200,13.8,2.1,7.4,13.8,-0.6,6.3,2.8,74.7,0.297,100.0,4.17,['rain'],0.0,0.0,,18.6,171.1,1019.3,33.8,16.0,,,,06:39:42,986737182,19:36:19,986783779,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-04-09,986799600,17.9,4.4,11.4,17.9,1.3,10.4,1.9,58.3,0.0,0.0,0.0,,0.0,0.0,,33.4,325.8,1015.6,21.7,16.0,,,,06:38:12,986823492,19:37:16,986870236,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-10,986886000,19.4,5.0,12.6,19.4,2.9,11.6,1.1,48.4,0.0,0.0,0.0,,0.0,0.0,,24.1,284.8,1014.3,13.3,16.0,,,,06:36:43,986909803,19:38:13,986956693,0.59,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-11,986972400,18.3,8.4,12.0,18.3,5.7,11.4,7.1,73.1,0.0,0.0,0.0,,0.0,0.0,,27.8,193.9,1014.7,66.3,16.0,,,,06:35:15,986996115,19:39:10,987043150,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-12,987058800,18.8,3.8,11.2,18.8,1.9,11.0,3.9,66.6,0.0,0.0,0.0,,0.0,0.0,,16.5,237.8,1020.8,0.0,16.0,,,,06:33:47,987082427,19:40:07,987129607,0.65,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-13,987145200,15.6,8.3,11.2,15.6,5.7,10.3,5.3,69.0,0.0,0.0,0.0,,0.0,0.0,,22.4,191.0,1020.9,4.5,16.0,,,,06:32:20,987168740,19:41:04,987216064,0.68,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-14,987231600,18.4,5.0,11.5,18.4,3.6,11.1,5.3,68.5,0.0,0.0,0.0,,0.0,0.0,,16.6,206.2,1019.4,0.0,16.0,,,,06:30:53,987255053,19:42:01,987302521,0.71,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-15,987318000,20.1,6.1,12.5,20.1,4.2,11.7,5.0,62.3,0.0,0.0,0.0,,0.0,0.0,,18.7,202.5,1019.4,0.0,16.0,,,,06:29:27,987341367,19:42:58,987388978,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-16,987404400,18.9,8.3,13.4,18.9,7.2,13.0,6.1,63.2,0.0,0.0,0.0,,0.0,0.0,,31.6,213.3,1018.7,0.1,16.0,,,,06:28:01,987427681,19:43:55,987475435,0.78,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-17,987490800,22.2,8.3,15.3,22.2,7.8,15.2,9.0,69.0,0.0,0.0,0.0,,0.0,0.0,,13.0,217.9,1020.9,5.0,16.0,,,,06:26:37,987513997,19:44:52,987561892,0.81,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-18,987577200,21.7,8.8,13.8,21.7,7.8,13.7,8.9,74.2,0.007,100.0,4.17,['rain'],0.0,0.0,,27.8,208.6,1015.2,26.3,16.0,,,,06:25:13,987600313,19:45:49,987648349,0.84,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-04-19,987663600,16.7,8.9,12.1,16.7,6.3,11.5,6.1,69.4,0.0,0.0,0.0,,0.0,0.0,,33.5,214.7,1014.6,31.3,16.0,,,,06:23:50,987686630,19:46:46,987734806,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-20,987750000,11.2,6.7,8.3,11.2,3.6,6.6,6.7,89.6,18.783,100.0,58.33,['rain'],0.0,0.0,,29.4,157.8,1012.0,78.8,11.9,,,,06:22:28,987772948,19:47:44,987821264,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72483023232', '72492023237']",obs,-7.0
2001-04-21,987836400,19.4,5.1,11.5,19.4,2.2,11.1,6.6,75.1,0.0,0.0,0.0,,0.0,0.0,,20.6,314.2,1016.1,48.6,14.9,,,,06:21:06,987859266,19:48:41,987907721,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-22,987922800,21.2,8.3,13.8,21.2,6.8,13.5,8.8,73.2,0.0,0.0,0.0,,0.0,0.0,,16.5,184.7,1023.4,0.0,14.8,,,,06:19:45,987945585,19:49:38,987994178,0.97,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-23,988009200,24.4,7.9,15.8,24.4,7.2,15.5,9.4,69.2,0.0,0.0,0.0,,0.0,0.0,,12.9,246.0,1023.1,0.0,15.7,,,,06:18:26,988031906,19:50:35,988080635,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-24,988095600,28.4,10.7,19.3,27.7,10.7,19.2,11.4,64.8,0.0,0.0,0.0,,0.0,0.0,,9.3,177.7,1018.5,0.0,15.9,,,,06:17:07,988118227,19:51:32,988167092,0.04,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-25,988182000,29.4,12.1,21.2,28.5,12.1,21.0,12.1,60.5,0.0,0.0,0.0,,0.0,0.0,,13.0,220.9,1014.5,0.0,15.9,,,,06:15:49,988204549,19:52:30,988253550,0.08,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-26,988268400,26.2,11.7,18.2,26.2,11.7,18.2,11.3,65.5,0.0,0.0,0.0,,0.0,0.0,,18.8,210.5,1013.5,0.0,16.0,,,,06:14:32,988290872,19:53:27,988340007,0.11,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-27,988354800,23.4,8.8,14.8,23.4,6.9,14.5,9.5,72.7,0.0,0.0,0.0,,0.0,0.0,,26.0,193.6,1014.0,0.0,16.0,,,,06:13:16,988377196,19:54:24,988426464,0.15,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-28,988441200,20.7,10.7,14.9,20.7,10.7,14.9,7.9,66.4,0.0,0.0,0.0,,0.0,0.0,,25.9,209.8,1016.5,18.3,16.0,,,,06:12:02,988463522,19:55:21,988512921,0.18,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-29,988527600,25.1,5.7,15.7,25.1,4.7,15.6,5.7,58.3,0.0,0.0,0.0,,0.0,0.0,,18.8,286.5,1018.6,0.0,16.0,,,,06:10:48,988549848,19:56:18,988599378,0.22,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-04-30,988614000,27.2,10.0,18.5,26.9,10.0,18.4,10.6,63.7,0.0,0.0,0.0,,0.0,0.0,,14.9,196.3,1019.2,0.0,16.0,,,,06:09:35,988636175,19:57:15,988685835,0.25,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-01,988700400,27.2,10.7,19.4,26.2,10.7,19.3,4.7,46.9,0.0,0.0,0.0,,0.0,0.0,,37.0,326.3,1016.9,0.0,16.0,,,,06:08:24,988722504,19:58:12,988772292,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-02,988786800,24.4,12.2,18.3,24.4,12.2,18.3,-1.7,27.0,0.0,0.0,0.0,,0.0,0.0,,50.0,327.1,1015.3,0.0,16.0,,,,06:07:14,988808834,19:59:09,988858749,0.33,Clear,Clear conditions throughout the day.,wind,"['72483023232', '72492023237']",obs,-7.0
2001-05-03,988873200,27.9,13.9,20.9,26.5,13.9,20.7,-3.0,20.7,0.0,0.0,0.0,,0.0,0.0,,38.8,348.4,1017.2,0.0,16.0,,,,06:06:05,988895165,20:00:05,988945205,0.36,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-04,988959600,28.9,8.4,19.3,27.3,8.4,19.0,4.6,43.2,0.0,0.0,0.0,,0.0,0.0,,18.7,223.8,1016.5,0.0,16.0,,,,06:04:57,988981497,20:01:02,989031662,0.4,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-05,989046000,31.6,11.6,21.1,29.5,11.6,20.6,6.4,45.4,0.0,0.0,0.0,,0.0,0.0,,22.2,310.7,1014.2,0.0,16.0,,,,06:03:50,989067830,20:01:58,989118118,0.44,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-06,989132400,31.7,10.6,21.5,29.5,10.6,20.9,5.8,45.3,0.0,0.0,0.0,,0.0,0.0,,16.6,298.6,1014.4,0.0,16.0,,,,06:02:45,989154165,20:02:54,989204574,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-07,989218800,34.4,12.9,23.4,32.4,12.9,22.8,9.9,48.4,0.0,0.0,0.0,,0.0,0.0,,12.9,298.7,1016.0,0.0,16.0,,,,06:01:41,989240501,20:03:50,989291030,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-08,989305200,35.7,15.1,25.4,34.0,15.1,24.9,12.1,48.3,0.0,0.0,0.0,,0.0,0.0,,14.8,226.7,1013.9,1.2,16.0,,,,06:00:38,989326838,20:04:46,989377486,0.54,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-09,989391600,34.4,15.6,24.0,33.0,15.6,23.7,11.3,48.0,0.0,0.0,0.0,,0.0,0.0,,16.6,211.3,1010.2,1.2,16.0,,,,05:59:37,989413177,20:05:41,989463941,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-10,989478000,35.6,12.8,24.0,33.5,12.8,23.4,10.3,48.1,0.0,0.0,0.0,,0.0,0.0,,14.7,263.4,1009.6,0.0,15.5,,,,05:58:37,989499517,20:06:37,989550397,0.6,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-11,989564400,32.2,15.6,23.0,30.0,15.6,22.5,9.7,47.2,0.0,0.0,0.0,,0.0,0.0,,22.3,205.6,1010.2,0.0,16.0,,,,05:57:38,989585858,20:07:32,989636852,0.64,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-12,989650800,23.4,12.9,16.8,23.4,12.9,16.8,10.2,66.6,0.0,0.0,0.0,,0.0,0.0,,35.1,206.2,1011.5,0.0,15.9,,,,05:56:41,989672201,20:08:26,989723306,0.67,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-13,989737200,25.1,11.7,15.8,25.1,11.7,15.8,9.8,69.3,0.0,0.0,0.0,,0.0,0.0,,24.2,206.5,1015.7,17.1,16.0,,,,05:55:46,989758546,20:09:20,989809760,0.7,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-14,989823600,26.2,10.0,17.6,26.2,10.0,17.6,8.0,57.9,0.0,0.0,0.0,,0.0,0.0,,18.8,190.9,1017.5,0.0,15.3,,,,05:54:52,989844892,20:10:14,989896214,0.73,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-15,989910000,26.7,14.4,19.6,27.2,14.4,19.6,12.2,63.4,0.0,0.0,0.0,,0.0,0.0,,29.5,213.5,1018.0,25.9,16.0,,,,05:53:59,989931239,20:11:08,989982668,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-16,989996400,28.4,12.2,20.4,27.3,12.2,20.2,11.2,62.1,0.0,0.0,0.0,,0.0,0.0,,24.1,291.8,1015.1,0.0,16.0,,,,05:53:08,990017588,20:12:01,990069121,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-17,990082800,31.2,10.6,20.8,29.3,10.6,20.4,10.2,57.1,0.0,0.0,0.0,,0.0,0.0,,22.3,245.1,1011.2,0.0,15.9,,,,05:52:19,990103939,20:12:53,990155573,0.83,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-18,990169200,33.4,12.2,23.3,31.5,12.2,22.7,10.9,51.5,0.0,0.0,0.0,,0.0,0.0,,27.7,323.5,1009.6,0.0,15.7,,,,05:51:31,990190291,20:13:45,990242025,0.86,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-19,990255600,36.7,15.6,25.9,34.6,15.6,25.1,10.5,44.2,0.0,0.0,0.0,,0.0,0.0,,25.9,318.0,1010.7,0.0,16.0,,,,05:50:45,990276645,20:14:37,990328477,0.89,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-20,990342000,36.7,15.7,27.1,34.8,15.7,26.4,11.3,42.1,0.0,0.0,0.0,,0.0,0.0,,29.4,321.8,1011.0,1.2,16.0,,,,05:50:00,990363000,20:15:28,990414928,0.93,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-21,990428400,37.9,21.2,28.5,35.9,21.2,27.6,10.7,36.9,0.0,0.0,0.0,,0.0,0.0,,24.0,311.5,1009.5,0.0,16.0,,,,05:49:17,990449357,20:16:18,990501378,0.96,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-22,990514800,33.4,16.7,23.9,33.0,16.7,23.7,12.7,51.6,0.0,0.0,0.0,,0.0,0.0,,16.6,192.2,1012.1,0.0,16.0,,,,05:48:36,990535716,20:17:07,990587827,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-23,990601200,34.4,13.9,23.0,33.4,13.9,22.7,12.4,55.3,0.0,0.0,0.0,,0.0,0.0,,16.7,190.6,1012.5,0.0,16.0,,,,05:47:56,990622076,20:17:56,990674276,0.02,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-24,990687600,34.4,14.3,23.8,32.9,14.3,23.3,11.4,49.9,0.0,0.0,0.0,,0.0,0.0,,18.7,191.9,1013.1,0.0,16.0,,,,05:47:19,990708439,20:18:45,990760725,0.06,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
2001-05-25,990774000,31.7,12.9,21.3,30.2,12.9,21.0,9.9,50.9,0.0,0.0,0.0,,0.0,0.0,,18.8,191.1,1012.6,0.0,16.0,,,,05:46:43,990794803,20:19:32,990847172,0.1,Clear,Clear conditions throughout the day.,clear-day,"['72483023232', '72492023237']",obs,-7.0
